"﻿PERIODO";"SUBPERIODO";"CÓDIGO CURSO";"CRN";"LOGIN";"NOTA";"SEMESTRE";"PROM ACUMULADO";
"201810";"1";"COD644";"CRN-18091";"Login estudiante12641";"3,86";"2,44";"4,23";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18709";"3,97";"1";"4,27";
"201810";"1";"COD644";"CRN-18091";"Login estudiante20243";"3,88";"1,25";"3,89";
"201810";"1";"COD644";"CRN-18091";"Login estudiante13291";"3,4";"1,5";"3,48";
"201810";"1";"COD644";"CRN-18091";"Login estudiante20244";"4,02";"1,17";"3,95";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18715";"3,5";"1";"3,9";
"201810";"1";"COD644";"CRN-18091";"Login estudiante19455";"3,72";"1,75";"3,96";
"201810";"1";"COD644";"CRN-18091";"Login estudiante19355";"4,3";"1";"4,27";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18722";"2,95";"1";"3,86";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18724";"4,23";"1";"4,38";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18803";"3,57";"1,33";"4,03";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18725";"3,4";"1";"3,82";
"201810";"1";"COD644";"CRN-18091";"Login estudiante20245";"3,96";"1,19";"4,06";
"201810";"1";"COD644";"CRN-18091";"Login estudiante20246";"3,95";"1";"4,08";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18889";"4";"1,25";"4,21";
"201810";"1";"COD644";"CRN-18091";"Login estudiante18953";"4,34";"1";"4,34";
"201810";"1";"COD644";"CRN-18092";"Login estudiante12624";"4,46";"2,53";"4,13";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20247";"4,14";"1,12";"4,16";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20248";"4,52";"1,3";"4,2";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20249";"4,26";"1,25";"4,67";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20250";"4,44";"1,06";"4,62";
"201810";"1";"COD644";"CRN-18092";"Login estudiante18748";"3,61";"1,33";"3,66";
"201810";"1";"COD644";"CRN-18092";"Login estudiante18988";"4,85";"0,89";"4,59";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20251";"4,16";"1,19";"4,4";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20252";"4,91";"1,28";"4,87";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20253";"4,24";"1";"3,71";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20254";"4,47";"1,25";"4,13";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20255";"3,79";"0,72";"3,78";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20256";"4,36";"1,06";"4,06";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20257";"3,74";"1,19";"4,09";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20258";"4,28";"1,11";"3,88";
"201810";"1";"COD644";"CRN-18092";"Login estudiante19241";"3,45";"1,06";"3,76";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20259";"4,2";"1,17";"3,72";
"201810";"1";"COD644";"CRN-18092";"Login estudiante19245";"4,18";"1,25";"3,98";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20260";"4,2";"1,28";"4,27";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20261";"4,03";"1,2";"4,14";
"201810";"1";"COD644";"CRN-18092";"Login estudiante19010";"4,26";"0,89";"4,25";
"201810";"1";"COD644";"CRN-18092";"Login estudiante19078";"3,99";"1,06";"4,49";
"201810";"1";"COD644";"CRN-18092";"Login estudiante18757";"4,04";"1,27";"4,21";
"201810";"1";"COD644";"CRN-18092";"Login estudiante20262";"4,14";"1,27";"4,15";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20263";"4,52";"4,06";"4,23";
"201810";"1";"COD644";"CRN-18093";"Login estudiante9130";"4,54";"3,17";"4,05";
"201810";"1";"COD644";"CRN-18093";"Login estudiante13441";"3,98";"1,5";"3,51";
"201810";"1";"COD644";"CRN-18093";"Login estudiante11195";"3,68";"3";"3,44";
"201810";"1";"COD644";"CRN-18093";"Login estudiante13277";"4,8";"1,83";"4,29";
"201810";"1";"COD644";"CRN-18093";"Login estudiante18741";"3,71";"1";"3,82";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20264";"4,02";"1,31";"3,71";
"201810";"1";"COD644";"CRN-18093";"Login estudiante10730";"3,92";"2,86";"3,4";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20265";"4,68";"2,78";"3,78";
"201810";"1";"COD644";"CRN-18093";"Login estudiante12910";"4,15";"2,32";"3,81";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19523";"4,26";"2,16";"4,08";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19108";"4,37";"1,25";"4,55";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19359";"4,39";"1,2";"4,54";
"201810";"1";"COD644";"CRN-18093";"Login estudiante18907";"4,75";"1,13";"4,31";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20266";"3,52";"1";"3,72";
"201810";"1";"COD644";"CRN-18093";"Login estudiante18965";"4,61";"1,06";"4,08";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19248";"3,58";"0,67";"3,78";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20267";"4,74";"1,24";"4,48";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19097";"4,31";"1,17";"4,52";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19077";"4,57";"1,28";"4,13";
"201810";"1";"COD644";"CRN-18093";"Login estudiante20268";"3,3";"0,83";"3,58";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19251";"3,64";"0,67";"4,04";
"201810";"1";"COD644";"CRN-18093";"Login estudiante19191";"3,83";"1,37";"3,86";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20269";"4,23";"0,88";"3,95";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19299";"3,74";"0,94";"3,38";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20270";"3,49";"1";"3,9";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19026";"3,87";"1,18";"3,79";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20271";"4,44";"1,1";"4,73";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20272";"4,53";"1,81";"4,21";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20273";"4,11";"1,19";"4,25";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19352";"4,6";"2,4";"4,77";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20274";"4,48";"1,63";"4,29";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19228";"4,39";"1,25";"4,6";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20275";"3,25";"1,12";"3,84";
"201810";"1";"COD644";"CRN-18094";"Login estudiante18941";"4,32";"1,25";"4,32";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20276";"3,74";"1,2";"3,96";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20277";"3,5";"1";"3,93";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19150";"3,93";"1,06";"3,99";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20278";"4,51";"1,22";"4,36";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20279";"3,63";"1,11";"3,61";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19190";"3,7";"1,11";"3,82";
"201810";"1";"COD644";"CRN-18094";"Login estudiante18833";"4,15";"1,28";"4,38";
"201810";"1";"COD644";"CRN-18094";"Login estudiante19192";"3,88";"1,11";"4,1";
"201810";"1";"COD644";"CRN-18094";"Login estudiante18957";"3,71";"1,19";"3,89";
"201810";"1";"COD644";"CRN-18094";"Login estudiante20280";"3,96";"0,83";"3,8";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20281";"3,67";"4,67";"3,77";
"201810";"1";"COD644";"CRN-18095";"Login estudiante12697";"3,87";"2,12";"4";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20282";"4,02";"1,06";"4,25";
"201810";"1";"COD644";"CRN-18095";"Login estudiante12631";"3,41";"1,25";"3,78";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19308";"4,4";"1,32";"4,2";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19459";"3,88";"1,19";"3,89";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20283";"4,57";"1,17";"4,64";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19123";"3,96";"1,11";"4,4";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20284";"4,02";"1,19";"4,19";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20285";"4,11";"1,06";"4,38";
"201810";"1";"COD644";"CRN-18095";"Login estudiante18906";"3,95";"0,89";"3,51";
"201810";"1";"COD644";"CRN-18095";"Login estudiante18927";"4,28";"1,05";"3,81";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20286";"3,11";"0,4";"3,15";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19110";"4,57";"1,12";"4,25";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20287";"3,16";"0,38";"3,19";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20288";"3,59";"0,63";"3,17";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19328";"4,26";"1";"4,17";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20289";"4,06";"1";"4,02";
"201810";"1";"COD644";"CRN-18095";"Login estudiante18914";"4,17";"0,5";"3,03";
"201810";"1";"COD644";"CRN-18095";"Login estudiante20290";"3,76";"1";"3,83";
"201810";"1";"COD644";"CRN-18095";"Login estudiante19489";"3,56";"1";"4,1";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20291";"4,07";"1,81";"3,34";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20292";"4,24";"4,54";"3,8";
"201810";"1";"COD644";"CRN-18096";"Login estudiante9081";"3,35";"2,5";"3,78";
"201810";"1";"COD644";"CRN-18096";"Login estudiante19348";"4,32";"2,63";"3,97";
"201810";"1";"COD644";"CRN-18096";"Login estudiante9094";"3,78";"2,67";"4,37";
"201810";"1";"COD644";"CRN-18096";"Login estudiante12626";"3,5";"1,95";"3,58";
"201810";"1";"COD644";"CRN-18096";"Login estudiante12651";"4,36";"2,22";"4,16";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20293";"3,08";"0,5";"2,85";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20294";"3,92";"0,6";"3,31";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20295";"3,67";"1,17";"4,05";
"201810";"1";"COD644";"CRN-18096";"Login estudiante18898";"3,69";"1,06";"3,5";
"201810";"1";"COD644";"CRN-18096";"Login estudiante19092";"4,72";"0,94";"3,62";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20296";"3,88";"1,19";"3,89";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20297";"4,45";"1,06";"4,03";
"201810";"1";"COD644";"CRN-18096";"Login estudiante18948";"3,56";"1,06";"3,76";
"201810";"1";"COD644";"CRN-18096";"Login estudiante20298";"3,42";"1,06";"3,81";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20299";"4,25";"1,17";"4,48";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20300";"3,89";"1,19";"4,25";
"201810";"1";"COD644";"CRN-18097";"Login estudiante18746";"4,42";"1,2";"4,65";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20301";"4,14";"1,25";"4,38";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20302";"3,95";"1,06";"4,22";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20303";"4,35";"1,5";"4,6";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20304";"3,7";"1";"3,6";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20305";"4,18";"1,19";"4,28";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20306";"4,04";"1";"3,96";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19465";"4,15";"1,25";"4,52";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20307";"4,21";"1,06";"4,15";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19231";"4,09";"1,06";"4,09";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19233";"4,31";"1,19";"4,34";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19146";"4,45";"1,31";"4,28";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20308";"4,07";"1";"4,08";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19325";"4,06";"1,19";"3,94";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20309";"3,98";"0,83";"3,94";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19056";"3,33";"0,47";"3,22";
"201810";"1";"COD644";"CRN-18097";"Login estudiante20310";"4,12";"1,11";"3,9";
"201810";"1";"COD644";"CRN-18097";"Login estudiante18951";"4,06";"1,05";"3,51";
"201810";"1";"COD644";"CRN-18097";"Login estudiante18734";"4,43";"1,06";"4,39";
"201810";"1";"COD644";"CRN-18097";"Login estudiante18856";"4,44";"1,22";"4,7";
"201810";"1";"COD644";"CRN-18097";"Login estudiante19066";"4,29";"1,06";"4,18";
"201810";"1";"COD644";"CRN-18098";"Login estudiante20311";"3,03";"3";"3,21";
"201810";"1";"COD644";"CRN-18098";"Login estudiante20312";"2,97";"2,19";"3,29";
"201810";"1";"COD644";"CRN-18098";"Login estudiante20313";"4,21";"2,25";"4,08";
